date,series_id,source,value,frequency,unit
2013-02-28,datos_emae_index,datos.gob.ar,148.52960435181097,M,Index base 2004
2013-02-28,wb_arg_gdp_growth,World Bank,2.40532378079436,M,Annual percent
2013-02-28,wb_us_gdp_growth,World Bank,2.11783009790057,M,Annual percent
2013-03-31,datos_emae_index,datos.gob.ar,148.54045943042385,M,Index base 2004
2013-03-31,wb_arg_gdp_growth,World Bank,2.40532378079436,M,Annual percent
2013-03-31,wb_us_gdp_growth,World Bank,2.11783009790057,M,Annual percent
2013-04-30,datos_emae_index,datos.gob.ar,148.41216894349043,M,Index base 2004
2013-04-30,wb_arg_gdp_growth,World Bank,2.40532378079436,M,Annual percent
2013-04-30,wb_us_gdp_growth,World Bank,2.11783009790057,M,Annual percent
2013-05-31,datos_emae_index,datos.gob.ar,148.268320475903,M,Index base 2004
2013-05-31,wb_arg_gdp_growth,World Bank,2.40532378079436,M,Annual percent
2013-05-31,wb_us_gdp_growth,World Bank,2.11783009790057,M,Annual percent
2013-06-30,datos_emae_index,datos.gob.ar,149.05897644307518,M,Index base 2004
2013-06-30,wb_arg_gdp_growth,World Bank,2.40532378079436,M,Annual percent
2013-06-30,wb_us_gdp_growth,World Bank,2.11783009790057,M,Annual percent
2013-07-31,datos_emae_index,datos.gob.ar,148.13411981956486,M,Index base 2004
2013-07-31,wb_arg_gdp_growth,World Bank,2.40532378079436,M,Annual percent
2013-07-31,wb_us_gdp_growth,World Bank,2.11783009790057,M,Annual percent
2013-08-31,datos_emae_index,datos.gob.ar,150.2119772327064,M,Index base 2004
2013-08-31,wb_arg_gdp_growth,World Bank,2.40532378079436,M,Annual percent
2013-08-31,wb_us_gdp_growth,World Bank,2.11783009790057,M,Annual percent
2013-09-30,datos_emae_index,datos.gob.ar,150.34584448770713,M,Index base 2004
2013-09-30,wb_arg_gdp_growth,World Bank,2.40532378079436,M,Annual percent
2013-09-30,wb_us_gdp_growth,World Bank,2.11783009790057,M,Annual percent
2013-10-31,datos_emae_index,datos.gob.ar,149.07579427573984,M,Index base 2004
2013-10-31,wb_arg_gdp_growth,World Bank,2.40532378079436,M,Annual percent
2013-10-31,wb_us_gdp_growth,World Bank,2.11783009790057,M,Annual percent
2013-11-30,datos_emae_index,datos.gob.ar,148.3032274075344,M,Index base 2004
2013-11-30,wb_arg_gdp_growth,World Bank,2.40532378079436,M,Annual percent
2013-11-30,wb_us_gdp_growth,World Bank,2.11783009790057,M,Annual percent
2013-12-31,datos_emae_index,datos.gob.ar,147.38318663296732,M,Index base 2004
2013-12-31,wb_arg_gdp_growth,World Bank,2.40532378079436,M,Annual percent
2013-12-31,wb_us_gdp_growth,World Bank,2.11783009790057,M,Annual percent
2014-01-31,datos_emae_index,datos.gob.ar,145.69832574541402,M,Index base 2004
2014-01-31,wb_arg_gdp_growth,World Bank,-2.51261532081394,M,Annual percent
2014-01-31,wb_us_gdp_growth,World Bank,2.52381981363968,M,Annual percent
2014-02-28,datos_emae_index,datos.gob.ar,146.79548211597378,M,Index base 2004
2014-02-28,wb_arg_gdp_growth,World Bank,-2.51261532081394,M,Annual percent
2014-02-28,wb_us_gdp_growth,World Bank,2.52381981363968,M,Annual percent
2014-03-31,datos_emae_index,datos.gob.ar,145.52526186529437,M,Index base 2004
2014-03-31,wb_arg_gdp_growth,World Bank,-2.51261532081394,M,Annual percent
2014-03-31,wb_us_gdp_growth,World Bank,2.52381981363968,M,Annual percent
2014-04-30,datos_emae_index,datos.gob.ar,144.95134453997872,M,Index base 2004
2014-04-30,wb_arg_gdp_growth,World Bank,-2.51261532081394,M,Annual percent
2014-04-30,wb_us_gdp_growth,World Bank,2.52381981363968,M,Annual percent
2014-05-31,datos_emae_index,datos.gob.ar,145.2195405822682,M,Index base 2004
2014-05-31,wb_arg_gdp_growth,World Bank,-2.51261532081394,M,Annual percent
2014-05-31,wb_us_gdp_growth,World Bank,2.52381981363968,M,Annual percent
2014-06-30,datos_emae_index,datos.gob.ar,144.5217181876809,M,Index base 2004
2014-06-30,wb_arg_gdp_growth,World Bank,-2.51261532081394,M,Annual percent
2014-06-30,wb_us_gdp_growth,World Bank,2.52381981363968,M,Annual percent
2014-07-31,datos_emae_index,datos.gob.ar,143.9982662329256,M,Index base 2004
2014-07-31,wb_arg_gdp_growth,World Bank,-2.51261532081394,M,Annual percent
2014-07-31,wb_us_gdp_growth,World Bank,2.52381981363968,M,Annual percent
2014-08-31,datos_emae_index,datos.gob.ar,143.6367419602927,M,Index base 2004
2014-08-31,wb_arg_gdp_growth,World Bank,-2.51261532081394,M,Annual percent
2014-08-31,wb_us_gdp_growth,World Bank,2.52381981363968,M,Annual percent
2014-09-30,datos_emae_index,datos.gob.ar,143.56377184576775,M,Index base 2004
2014-09-30,wb_arg_gdp_growth,World Bank,-2.51261532081394,M,Annual percent
2014-09-30,wb_us_gdp_growth,World Bank,2.52381981363968,M,Annual percent
2014-10-31,datos_emae_index,datos.gob.ar,143.83327531514706,M,Index base 2004
2014-10-31,wb_arg_gdp_growth,World Bank,-2.51261532081394,M,Annual percent
